"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2021,2782.99
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2022,2819.9
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2030,2529.01
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2050,1595.83
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2030,2200.51
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","United States",2050,245.06
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2010,806.68
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2021,834.14
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2022,861.41
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2030,951.61
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2050,1137.05
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2030,857.52
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Central and South America",2050,482.32
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2010,342
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2021,370.98
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2022,382.07
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2030,396.19
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2050,432.54
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2030,355.68
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Brazil",2050,172.48
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2010,2812.54
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2021,2628.08
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2022,2476.38
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2030,2236.49
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2050,1399.19
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2030,1859.35
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Europe",2050,281.22
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2010,2008.82
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2021,1838.7
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2022,1735.7
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2030,1497.84
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2050,748.91
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2030,1226.83
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","European Union",2050,79.63
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2010,561
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2021,722.92
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2022,742.59
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2030,886.38
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2050,1495.86
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2030,835.22
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Africa",2050,993.38
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2010,923.66
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2021,1103.53
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2022,1154.82
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2030,1328.89
"World Energy Outlook 2023","Stated Policies Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2050,1690.38
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2030,1250.86
"World Energy Outlook 2023","Announced Pledges Scenario","CO2 combustion and process","Total","Total final consumption","Mt CO2","Middle East",2050,1226.81
